Anio,Mes,Departamento,Municipio,Evento,Altitud,PrecipitacionPromedio,TemperaturaPromedio
2013,03,CAQUETA,SAN JOSE DEL FRAGUA,VENDAVAL,320,355,25.3
2012,07,BOYACA,SUTATENZA,DESLIZAMIENTO,1930,171.9,16.9
2013,08,TOLIMA,IBAGUE,ACCIDENTE DE TRANSITO,750,74.9,26.4
2010,10,BOGOTA DC,BOGOTA DC,INUNDACION,2570,101,13.8
2008,06,CASANARE,OROCUE,INUNDACION,130,385.1,25.6
2007,11,SANTANDER,LEBRIJA,INUNDACION,1189,122.9,20.9
2009,02,HUILA,GARZON,VENDAVAL,1270,99.6,20.7
2012,05,TOLIMA,IBAGUE,VENDAVAL,750,212.9,24.8
2013,03,MAGDALENA,CIENAGA,INCENDIO FORESTAL,20,3.5,29.2
2010,03,CHOCO,MEDIO SAN JUAN,VENDAVAL,40,415.3,26.3
2002,10,NORTE DE SANTANDER,CUCUTA,INCENDIO ESTRUCTURAL,100,339.9,27.9
2012,01,VALLE DEL CAUCA,CALI,INUNDACION,954,74.8,25.3
2011,05,BOLIVAR,MAGANGUE,INUNDACION,18,142.8,28.2
2005,02,QUINDIO,ARMENIA,DESLIZAMIENTO,1229,144.2,22.4
2001,02,VALLE DEL CAUCA,BUENAVENTURA,INUNDACION,5,272.5,26
2013,01,SANTANDER,BARRANCABERMEJA,INCENDIO FORESTAL,126,51.1,28.4
2013,02,HUILA,SANTA MARIA,DESLIZAMIENTO,1300,112.5,20.9
2010,06,META,RESTREPO,INUNDACION,1360,84.7,20.2
2013,07,HUILA,NEIVA,INCENDIO FORESTAL,1691,63.7,18.7
2011,12,HUILA,PALERMO,DESLIZAMIENTO,460,177.6,26.4
2001,03,CALDAS,SALAMINA,VENDAVAL,2696,142.8,11.5
2012,08,TOLIMA,PRADO,INCENDIO FORESTAL,349,38.6,29
2005,02,TOLIMA,RIOBLANCO,DESLIZAMIENTO,1200,194.8,22.7
2007,02,HUILA,COLOMBIA,DESLIZAMIENTO,1476,87.1,19.6
2013,09,BOYACA,VILLA DE LEYVA,INCENDIO FORESTAL,2215,67.4,17
2011,03,NORTE DE SANTANDER,CUCUTA,INUNDACION,100,148.6,27.3
2013,09,ANTIOQUIA,MEDELLIN,INCENDIO FORESTAL,1490,181.8,22.4
2006,03,HUILA,SAN AGUSTIN,DESLIZAMIENTO,1800,127.9,18.7
2012,02,NARINO,TANGUA,DESLIZAMIENTO,2800,83.5,13.2
2013,03,TOLIMA,IBAGUE,INUNDACION,750,115.1,25.1
2011,10,SANTANDER,RIONEGRO,INUNDACION,2090,225.2,16.5
2006,07,CALDAS,ANSERMA,VENDAVAL,1932,134.3,17.3
2011,12,CAUCA,PATIA,DESLIZAMIENTO,635,247,25.5
2012,07,BOYACA,CUBARA,DERRAME DE HIDROCARBUROS,370,633.4,23.7
2002,01,CUNDINAMARCA,TABIO,INCENDIO FORESTAL,2620,27,13.4
2013,06,VALLE DEL CAUCA,BUGALAGRANDE,INUNDACION,1002,91.9,23.3
2013,02,SANTANDER,BUCARAMANGA,INCENDIO FORESTAL,1018,91.3,23.3
2010,12,ANTIOQUIA,REMEDIOS,INUNDACION,718,132.7,24.7
1999,04,META,RESTREPO,INUNDACION,1360,130.3,20.3
2008,04,CHOCO,QUIBDO,VENDAVAL,53,707.2,26.9
2013,09,SANTANDER,LEBRIJA,INCENDIO FORESTAL,1189,100.8,21.4
2005,01,CAUCA,ARGELIA,VENDAVAL,1600,79.8,20.6
2007,11,ANTIOQUIA,MEDELLIN,INUNDACION,1490,158.9,21.8
2012,03,LA GUAJIRA,DIBULLA,INCENDIO FORESTAL,5,34.3,26.1
2010,05,SANTANDER,BARRANCABERMEJA,INUNDACION,126,373.7,27.7
2010,12,ANTIOQUIA,SAN ROQUE,INUNDACION,835,85.5,23.2
2001,05,CHOCO,MEDIO SAN JUAN,INUNDACION,40,535.5,26.3
2011,10,CESAR,PAILITAS,INUNDACION,50,284.8,26.9
2008,09,VALLE DEL CAUCA,CALI,VENDAVAL,954,69.9,25.5
2011,06,CUNDINAMARCA,FUSAGASUGA,INUNDACION,1460,73.8,20
2008,06,CESAR,SAN MARTIN,INUNDACION,250,353.9,24.6
2012,09,TOLIMA,PURIFICACION,INCENDIO FORESTAL,400,135.8,26.7
2010,08,BOLIVAR,ZAMBRANO,VENDAVAL,25,110.1,28.1
2012,07,HUILA,NEIVA,INCENDIO FORESTAL,1691,63.7,18.7
2006,11,CUNDINAMARCA,PUERTO SALGAR,INUNDACION,172,247.5,28
2013,04,SANTANDER,RIONEGRO,INCENDIO FORESTAL,2090,199.8,17.1
2006,11,BOGOTA DC,BOGOTA DC,INCENDIO ESTRUCTURAL,2570,95.3,13.8
2012,09,RISARALDA,PEREIRA,INCENDIO FORESTAL,1342,195.9,21.5
2005,09,META,VILLAVICENCIO,DESLIZAMIENTO,423,406.8,25.5
2012,04,SANTANDER,ALBANIA,INUNDACION,1690,334.7,18.8
2002,10,BOYACA,RAMIRIQUI,DESLIZAMIENTO,2200,112,16.5
2013,05,ANTIOQUIA,VALDIVIA,DESLIZAMIENTO,1200,392.6,22
2013,06,TOLIMA,NATAGAIMA,INCENDIO FORESTAL,415,38.1,28.2
2003,06,SUCRE,SAN BENITO ABAD,INUNDACION,20,227.2,28.2
2002,08,CASANARE,YOPAL,INUNDACION,325,276.5,25.4
2011,05,NARINO,PROVIDENCIA,DESLIZAMIENTO,1,137.4,28.1
2011,04,META,VILLAVICENCIO,INUNDACION,423,520.2,25.7
2005,08,CASANARE,YOPAL,VENDAVAL,325,276.5,25.4
2008,05,ANTIOQUIA,BELLO,DESLIZAMIENTO,1438,197.4,22.1
2010,12,BOYACA,TUNJA,DESLIZAMIENTO,2690,32.8,13.2
2010,11,CHOCO,RIOSUCIO,INUNDACION,2,216.9,26.7
2004,08,CHOCO,QUIBDO,INCENDIO ESTRUCTURAL,53,865.8,26.8
2009,06,LA GUAJIRA,MANAURE,VENDAVAL,1,14.1,29.9
2013,07,HUILA,NEIVA,INCENDIO FORESTAL,1691,63.7,18.7
2000,10,MAGDALENA,CIENAGA,DESLIZAMIENTO,20,149.7,27.7
2010,08,CESAR,BECERRIL,INUNDACION,170,160.3,27.9
2011,04,ARAUCA,TAME,INUNDACION,350,187.2,26.2
2012,07,BOGOTA DC,BOGOTA DC,INUNDACION,2570,54.1,13.8
2013,07,CESAR,SAN DIEGO,VENDAVAL,350,105.1,26.8
2003,11,BOYACA,NOBSA,INUNDACION,2530,88,15.8
2004,07,CORDOBA,CHIMA,INUNDACION,1090,226.4,23.4
2000,06,TOLIMA,IBAGUE,INUNDACION,750,92.4,25.1
2008,06,CUNDINAMARCA,SOACHA,DESLIZAMIENTO,2900,70.1,11.7
2011,11,ATLANTICO,BARRANQUILLA,DESLIZAMIENTO,2,98.6,27.9
1999,10,MAGDALENA,CIENAGA,INUNDACION,20,149.7,27.7
2003,09,ANTIOQUIA,NECOCLI,ERUPCION,10,186.9,26.9
2013,05,CUNDINAMARCA,FUSAGASUGA,DESLIZAMIENTO,1460,148.5,20.2
2009,03,ANTIOQUIA,CALDAS,INUNDACION,1680,183.1,18.4
2013,04,VALLE DEL CAUCA,FLORIDA,INUNDACION,1013,169,23.5
2004,11,LA GUAJIRA,ALBANIA,INUNDACION,1690,301.2,18.6
1999,04,ANTIOQUIA,PUERTO BERRIO,VENDAVAL,150,318.6,28.6
2011,08,CALDAS,MANIZALES,INCENDIO ESTRUCTURAL,2058,74.2,17.2
2013,05,NARINO,SAN PABLO,DESLIZAMIENTO,165,347.2,28.1
2010,11,ANTIOQUIA,VALDIVIA,INUNDACION,1200,466.3,21.4
2011,11,CUNDINAMARCA,FUSAGASUGA,DESLIZAMIENTO,1460,157.5,20.2
2011,07,CORDOBA,AYAPEL,INUNDACION,22,380.7,27.8
2004,10,CUNDINAMARCA,SOACHA,INUNDACION,2900,98.2,11.7
2011,07,CAQUETA,FLORENCIA,INCENDIO ESTRUCTURAL,280,416.3,23.8
2008,11,ANTIOQUIA,CAUCASIA,INUNDACION,55,252.8,27.6
2012,10,ATLANTICO,BARRANQUILLA,VENDAVAL,2,167.1,28
2012,01,LA GUAJIRA,URUMITA,INCENDIO FORESTAL,255,4.4,27.4
2008,04,SANTANDER,CHARALA,INUNDACION,1350,304.7,21.4
1999,04,BOLIVAR,SANTA CATALINA,ERUPCION,20,17,27.3
2011,12,HUILA,BARAYA,INUNDACION,1275,69.6,22.7
2002,08,CHOCO,MEDIO SAN JUAN,INUNDACION,40,668.1,26
2011,08,NORTE DE SANTANDER,SILOS,INUNDACION,2765,89.7,12
2013,03,ARAUCA,ARAUCA,INCENDIO FORESTAL,128,50.6,28.8
2011,05,CHOCO,QUIBDO,INUNDACION,53,722.4,27
2009,03,NARINO,SAN ANDRES DE TUMACO,NAUFRAGIO,1,286.9,26.3
2009,01,BOYACA,OTANCHE,DESLIZAMIENTO,1070,192.8,22.2
2007,05,CAQUETA,SAN VICENTE DEL CAGUAN,INUNDACION,300,315.8,25.8
2010,11,ANTIOQUIA,MUTATA,INUNDACION,132,642.8,25.7
2012,08,SANTANDER,BUCARAMANGA,DESLIZAMIENTO,1018,81.7,23.2
2000,07,VALLE DEL CAUCA,SEVILLA,INUNDACION,1692,102.6,19.2
2010,12,CAQUETA,SAN VICENTE DEL CAGUAN,INUNDACION,300,59.4,26.8
2012,10,LA GUAJIRA,MANAURE,INCENDIO ESTRUCTURAL,1,114.1,28.7
2009,08,ANTIOQUIA,SAN ROQUE,INUNDACION,835,222.3,23.8
1999,06,META,VISTAHERMOSA,INUNDACION,325,361,24.7
2007,06,META,LA MACARENA,INUNDACION,350,358.9,24.5
2003,05,TOLIMA,ATACO,VENDAVAL,500,215.5,26.1
2013,08,TOLIMA,GUAMO,INCENDIO FORESTAL,360,47.8,29.3
2010,11,CAUCA,PURACE,DESLIZAMIENTO,2085,146,15.9
2013,09,CAUCA,SOTARA,VENDAVAL,2450,58.4,14.3
2013,02,CASANARE,TAURAMENA,INCENDIO FORESTAL,460,52.8,26.5
2013,02,CAUCA,CAJIBIO,VENDAVAL,1850,193.6,18.5
2012,08,TOLIMA,PLANADAS,INCENDIO FORESTAL,1355,58.1,22.8
2012,04,VALLE DEL CAUCA,RESTREPO,INUNDACION,1360,130.3,20.3
1998,10,CHOCO,SAN JOSE DEL PALMAR,DESLIZAMIENTO,1115,451,20.6
2011,04,QUINDIO,CALARCA,INUNDACION,1450,253,20.7
2012,07,HUILA,CAMPOALEGRE,INCENDIO FORESTAL,553,36.2,26.7
2005,05,CASANARE,YOPAL,AVALANCHA,325,360.1,25.7
2010,09,RISARALDA,PEREIRA,INCENDIO ESTRUCTURAL,1342,195.9,21.5
2000,07,CHOCO,CONDOTO,INUNDACION,66,601.5,26.3
2005,02,SANTANDER,PUERTO PARRA,INUNDACION,168,99,28.7
2006,06,MAGDALENA,SALAMINA,INUNDACION,2696,89.3,11.6
2013,07,TOLIMA,IBAGUE,DESLIZAMIENTO,750,62.5,25.7
2012,12,ANTIOQUIA,MEDELLIN,INCENDIO ESTRUCTURAL,1490,104.8,21.9
2003,03,CESAR,MANAURE,VENDAVAL,1,6.1,28.1
2005,02,HUILA,PALERMO,INUNDACION,460,122.3,26.9
2013,03,CORDOBA,MONTERIA,VENDAVAL,30,37.8,27.5
2013,01,BOYACA,VILLA DE LEYVA,INCENDIO FORESTAL,2215,50.2,16.7
2011,04,TOLIMA,IBAGUE,DESLIZAMIENTO,750,200.7,24.7
2010,04,TOLIMA,COYAIMA,INUNDACION,485,218.2,27.6
2011,02,HUILA,ALTAMIRA,INUNDACION,1352,104.8,23.4
2012,01,HUILA,AGRADO,DESLIZAMIENTO,780,89,24.5
2013,02,SANTANDER,SABANA DE TORRES,INCENDIO FORESTAL,328,85.8,28.4
2012,07,CAQUETA,FLORENCIA,INUNDACION,280,416.3,23.8
2012,07,BOYACA,CAMPOHERMOSO,DESLIZAMIENTO,1300,451.9,19.9
2006,05,NORTE DE SANTANDER,OCANA,INUNDACION,1435,144.3,21.9
2012,06,VALLE DEL CAUCA,BUENAVENTURA,INUNDACION,5,612.6,25.8
2009,05,ANTIOQUIA,MEDELLIN,DESLIZAMIENTO,1490,213.5,22.6
2013,01,VALLE DEL CAUCA,PALMIRA,INCENDIO FORESTAL,1058,71.2,23.4
2013,08,GUAVIARE,SAN JOSE DEL GUAVIARE,INUNDACION,165,273.1,25.1
2001,01,CUNDINAMARCA,SUBACHOQUE,INCENDIO FORESTAL,2590,29.8,11.2
2010,11,TOLIMA,RIOBLANCO,INUNDACION,1200,257.4,22.4
2011,07,CHOCO,QUIBDO,VENDAVAL,53,804.6,26.8
2011,11,MAGDALENA,SAN SEBASTIAN DE BUENAVISTA,INUNDACION,25,148.1,27.4
2011,05,NORTE DE SANTANDER,OCANA,INUNDACION,1435,144.3,21.9
2008,11,CHOCO,BAHIA SOLANO,DESLIZAMIENTO,4,639.8,25.5
2013,02,CASANARE,YOPAL,INCENDIO FORESTAL,325,53.7,28.7
2007,05,CALDAS,RIOSUCIO,AVALANCHA,2,209.7,27.4
2008,11,BOGOTA DC,BOGOTA DC,DESLIZAMIENTO,2570,95.3,13.8
2011,04,ANTIOQUIA,MEDELLIN,INCENDIO ESTRUCTURAL,1490,170.7,22.4
2011,04,QUINDIO,ARMENIA,INUNDACION,1229,262.6,22
2008,05,TOLIMA,PURIFICACION,INUNDACION,400,193.7,26.2
2012,08,CORDOBA,CIENAGA DE ORO,VENDAVAL,40,191.6,27.8
2013,03,ARAUCA,ARAUCA,INCENDIO FORESTAL,128,50.6,28.8
2000,08,VALLE DEL CAUCA,CALI,DESLIZAMIENTO,954,40.3,25.8
2004,10,RISARALDA,PEREIRA,DESLIZAMIENTO,1342,290.5,20.9
2007,04,ATLANTICO,SOLEDAD,INUNDACION,14,31.8,27.8
2012,08,NORTE DE SANTANDER,TEORAMA,DESLIZAMIENTO,1160,147.9,22.5
1999,04,BOYACA,RONDON,DESLIZAMIENTO,2120,182.6,16.3
2011,11,HUILA,AGRADO,INUNDACION,780,137.9,24.2
2005,01,SANTANDER,BUCARAMANGA,DESLIZAMIENTO,1018,91.2,23.1
2010,12,ANTIOQUIA,PENOL,INUNDACION,1956,153.2,17.7
2013,01,CESAR,MANAURE,INCENDIO FORESTAL,1,3.7,28.1
2010,10,HUILA,NEIVA,DESLIZAMIENTO,1691,220.8,18.7
2011,03,RISARALDA,SANTUARIO,DESLIZAMIENTO,1650,144.9,19.4
2012,05,CORDOBA,CERETE,INUNDACION,20,104.9,28.1
2006,03,VALLE DEL CAUCA,RESTREPO,VENDAVAL,1360,76.4,20.3
2013,07,CALDAS,RIOSUCIO,VENDAVAL,2,238.3,27.2
2010,12,BOGOTA DC,BOGOTA DC,DESLIZAMIENTO,2570,53.9,13.9
1999,10,MAGDALENA,EL BANCO,INUNDACION,34,329.1,27.9
2008,05,CALDAS,MANIZALES,DESLIZAMIENTO,2058,161.9,17.2
2012,01,CUNDINAMARCA,GACHETA,INCENDIO FORESTAL,1752,28.6,19.1
2012,09,SUCRE,SAN BENITO ABAD,VENDAVAL,20,256.7,27.9
2011,06,VALLE DEL CAUCA,BUENAVENTURA,INUNDACION,5,612.6,25.8
2010,11,ANTIOQUIA,BELLO,INUNDACION,1438,136.5,21.3
1999,02,VALLE DEL CAUCA,BOLIVAR,INUNDACION,2300,135.8,16
2003,12,LA GUAJIRA,MAICAO,INUNDACION,118,92.7,26
2011,05,VALLE DEL CAUCA,CALI,COLAPSO,954,132.9,25.2
2010,11,QUINDIO,CALARCA,INCENDIO ESTRUCTURAL,1450,313.1,19.9
2009,03,ATLANTICO,BARRANQUILLA,VENDAVAL,2,1.3,26.9
2006,11,CESAR,AGUACHICA,INUNDACION,208,104.1,27.8
2012,10,TOLIMA,GUAMO,DESLIZAMIENTO,360,169.8,27.7
2004,10,MAGDALENA,CIENAGA,INUNDACION,20,149.7,27.7
2009,05,RISARALDA,PEREIRA,VENDAVAL,1342,257.4,21.4
2013,07,CAQUETA,VALPARAISO,INUNDACION,270,332.8,25.2
2003,05,CUNDINAMARCA,GACHETA,AVALANCHA,1752,165.9,19.3
2013,10,HUILA,TELLO,INCENDIO FORESTAL,1300,200.2,22.1
2013,07,PUTUMAYO,PUERTO LEGUIZAMO,DESLIZAMIENTO,153,271.6,24.6
2000,03,ANTIOQUIA,PUERTO BERRIO,INUNDACION,150,187.4,28.9
2008,07,TOLIMA,PLANADAS,INUNDACION,1355,58.4,22.5
2012,08,HUILA,NEIVA,INCENDIO FORESTAL,1691,48.8,19
2013,02,BOGOTA DC,BOGOTA DC,EXPLOSION,2570,51.3,13.9
2006,04,NARINO,LA UNION,DESLIZAMIENTO,2314,319.3,15.2
2012,09,SANTANDER,BUCARAMANGA,INCENDIO FORESTAL,1018,117.8,23
2013,06,TOLIMA,VILLAHERMOSA,VENDAVAL,2029,137.2,17.1
2008,05,ANTIOQUIA,MEDELLIN,INUNDACION,1490,213.5,22.6
2011,10,VALLE DEL CAUCA,FLORIDA,INUNDACION,1013,139.3,23.1
2012,01,ANTIOQUIA,BURITICA,VENDAVAL,1650,28.6,21
2011,05,VALLE DEL CAUCA,RESTREPO,INUNDACION,1360,128.1,20.2
2012,09,NORTE DE SANTANDER,CUCUTA,VENDAVAL,100,221.6,28.4
1999,04,TOLIMA,AMBALEMA,INUNDACION,450,194.5,28.2
2003,11,CORDOBA,MONTELIBANO,INUNDACION,50,180.5,27
2012,02,CUNDINAMARCA,GACHETA,INCENDIO FORESTAL,1752,48.4,19.5
2005,10,CUNDINAMARCA,PACHO,DESLIZAMIENTO,2000,214.7,16.6
2010,07,SANTANDER,PUERTO PARRA,VENDAVAL,168,237.7,28.4
1999,06,NARINO,MOSQUERA,INUNDACION,2543,59.1,13.4
2012,10,TOLIMA,VILLAHERMOSA,INCENDIO FORESTAL,2029,308.2,16.7
2010,10,ANTIOQUIA,ARBOLETES,ERUPCION VOLCANICA,4,206.9,27.3
2012,02,ANTIOQUIA,BELLO,INCENDIO FORESTAL,1438,53,22.2
2010,03,HUILA,LA PLATA,ERUPCION,1070,169.4,22.4
2008,12,NARINO,LA UNION,DESLIZAMIENTO,2314,189.7,14.6
2011,02,TOLIMA,MELGAR,INUNDACION,319,108.1,28.4
2009,10,CHOCO,SAN JOSE DEL PALMAR,INUNDACION,1115,451,20.6
2006,10,ANTIOQUIA,BELLO,INCENDIO ESTRUCTURAL,1438,215.6,21.2
2008,11,CAUCA,PURACE,DESLIZAMIENTO,2085,146,15.9
2002,11,NARINO,BARBACOAS,INUNDACION,1010,452.1,20.2
2013,05,HUILA,NEIVA,DESLIZAMIENTO,1691,139,18.9
2012,01,HUILA,PITALITO,VENDAVAL,1320,61.7,21
2013,08,MAGDALENA,CIENAGA,VENDAVAL,20,90,28.5
2008,11,META,RESTREPO,INUNDACION,1360,108.5,19.7
2010,11,BOYACA,MIRAFLORES,DESLIZAMIENTO,1640,104.9,18.9
2005,05,CHOCO,MEDIO SAN JUAN,INUNDACION,40,535.5,26.3
2009,03,ANTIOQUIA,MEDELLIN,INUNDACION,1490,129.1,22.7
2008,11,HUILA,LA PLATA,ERUPCION,1070,164.5,22.2
2000,10,ATLANTICO,BARRANQUILLA,VENDAVAL,2,167.1,28
1999,12,BOYACA,PUERTO BOYACA,INUNDACION,350,115,27.5
1999,09,META,PUERTO LOPEZ,COLAPSO,150,230.2,26.3
1999,11,SANTANDER,MOGOTES,INUNDACION,1667,222.5,18.8
2011,12,ANTIOQUIA,MEDELLIN,COLAPSO,1490,104.8,21.9
2013,08,CAUCA,ARGELIA,VENDAVAL,1600,86.4,20.6
2012,06,RISARALDA,PEREIRA,INUNDACION,1342,196.1,21.5
2010,11,ANTIOQUIA,MEDELLIN,DESLIZAMIENTO,1490,158.9,21.8
2013,08,RISARALDA,PUEBLO RICO,VENDAVAL,1530,160.7,18.5
2011,03,SANTANDER,RIONEGRO,INUNDACION,2090,131.7,17
2012,05,BOYACA,CUBARA,INUNDACION,370,575.7,24.5
2013,02,TOLIMA,MELGAR,DESLIZAMIENTO,319,108.1,28.4
2012,07,RISARALDA,SANTA ROSA DE CABAL,VENDAVAL,1600,157.6,20
2013,02,CASANARE,AGUAZUL,INCENDIO FORESTAL,380,62.7,28.1
2008,08,ATLANTICO,BARRANQUILLA,INUNDACION,2,86.9,28.3
2012,03,RISARALDA,PEREIRA,INUNDACION,1342,220.2,21.9
1999,04,NORTE DE SANTANDER,EL ZULIA,INUNDACION,90,200,27.3
2006,12,VALLE DEL CAUCA,CALI,INUNDACION,954,83.6,24.6
2001,08,TOLIMA,PRADO,VENDAVAL,349,38.6,29
2013,04,QUINDIO,ARMENIA,VENDAVAL,1229,262.6,22
2010,02,BOYACA,QUIPAMA,SEQUIA,1250,208.4,21.8
2009,10,LA GUAJIRA,HATONUEVO,VENDAVAL,80,146.4,27.9
2007,06,TOLIMA,IBAGUE,DESLIZAMIENTO,750,92.4,25.1
2005,11,CALDAS,MANIZALES,DESLIZAMIENTO,2058,176.5,16.6
2004,10,SANTANDER,PUERTO WILCHES,INUNDACION,138,390.5,28.3
2005,08,CASANARE,YOPAL,INUNDACION,325,276.5,25.4
2010,07,ATLANTICO,BARRANQUILLA,INUNDACION,2,44.1,28.2
2013,04,TOLIMA,GUAMO,INCENDIO FORESTAL,360,203.9,27.4
2011,04,ANTIOQUIA,FREDONIA,INUNDACION,530,170,26.4
2010,09,QUINDIO,BUENAVISTA,DESLIZAMIENTO,2200,128.3,16.2
2006,12,CALDAS,MANIZALES,INCENDIO ESTRUCTURAL,2058,131.5,16.8
2013,01,ANTIOQUIA,MEDELLIN,INCENDIO FORESTAL,1490,63.2,22.4
2011,11,CALDAS,MANIZALES,DESLIZAMIENTO,2058,176.5,16.6
2013,08,RISARALDA,PEREIRA,INCENDIO ESTRUCTURAL,1342,129,22
2012,10,CUNDINAMARCA,SOACHA,INCENDIO FORESTAL,2900,98.2,11.7
2011,08,VALLE DEL CAUCA,BUGALAGRANDE,INUNDACION,1002,71.4,23.6
2008,10,CORDOBA,MONTELIBANO,INUNDACION,50,292,27
2010,04,BOYACA,VILLA DE LEYVA,DESLIZAMIENTO,2215,123,17.3
2006,05,CAUCA,ARGELIA,DESLIZAMIENTO,1600,167.7,20.5
2005,12,ATLANTICO,BARRANQUILLA,DESLIZAMIENTO,2,35.1,27.3
2013,07,SANTANDER,BUCARAMANGA,INCENDIO FORESTAL,1018,111.7,23.1
2002,08,CASANARE,AGUAZUL,INUNDACION,380,317.2,25.7
2013,01,CUNDINAMARCA,SUBACHOQUE,INCENDIO FORESTAL,2590,29.8,11.2
2010,11,ANTIOQUIA,CAUCASIA,INUNDACION,55,252.8,27.6
2008,11,LA GUAJIRA,MANAURE,INUNDACION,1,68.1,28.7
2008,04,CAUCA,SAN SEBASTIAN,DESLIZAMIENTO,2900,103,11.1
2013,01,SANTANDER,ZAPATOCA,INCENDIO FORESTAL,1810,30.9,18.6
2012,10,BOYACA,PUERTO BOYACA,COLAPSO,350,290.6,27
2010,12,SANTANDER,RIONEGRO,AVALANCHA,2090,98.8,16.6
1999,12,BOYACA,BOAVITA,EXPLOSION,2150,62.9,17.4
2012,08,TOLIMA,IBAGUE,INUNDACION,750,74.9,26.4
2012,01,NARINO,TUQUERRES,DESLIZAMIENTO,3120,77,11.1
2013,02,MAGDALENA,CIENAGA,INCENDIO FORESTAL,20,1,28.9
2010,11,BOGOTA DC,BOGOTA DC,INUNDACION,2570,95.3,13.8
2007,11,ANTIOQUIA,PUERTO BERRIO,INUNDACION,150,188.2,28
2012,09,VALLE DEL CAUCA,YUMBO,INCENDIO FORESTAL,1500,71.7,20.9
2009,08,ANTIOQUIA,TAMESIS,VENDAVAL,1151,202.3,23
2002,10,BOYACA,TUNJA,INUNDACION,2690,86,13.2
2011,06,SANTANDER,GUADALUPE,INUNDACION,2102,262.3,15.6
2008,10,CESAR,AGUSTIN CODAZZI,INUNDACION,180,258.9,27.5
2005,05,META,VILLAVICENCIO,INUNDACION,423,673.8,25.2
2012,01,CAQUETA,FLORENCIA,INCENDIO FORESTAL,280,106.3,26
2009,09,NORTE DE SANTANDER,SALAZAR,INCENDIO FORESTAL,1000,301.3,22.7
2003,02,CASANARE,YOPAL,INCENDIO FORESTAL,325,53.7,28.7
2013,06,MAGDALENA,EL BANCO,INCENDIO ESTRUCTURAL,34,199.7,28.5
2006,05,ANTIOQUIA,BELLO,INUNDACION,1438,197.4,22.1
2011,11,NORTE DE SANTANDER,CUCUTA,INUNDACION,100,290.6,27.3
2008,12,BOYACA,RAMIRIQUI,INUNDACION,2200,40.1,16.7
2012,01,VALLE DEL CAUCA,YUMBO,INUNDACION,1500,64.8,20.6
2011,11,LA GUAJIRA,MAICAO,INUNDACION,118,215.4,26.5
2011,06,CUNDINAMARCA,ANOLAIMA,INUNDACION,1850,47.1,17.4
2008,10,NORTE DE SANTANDER,CUCUTA,INUNDACION,100,339.9,27.9
2005,10,BOYACA,PAIPA,DESLIZAMIENTO,2470,132.1,14.6
2011,11,BOYACA,SAMACA,DESLIZAMIENTO,2600,91.3,14.1
2006,11,ANTIOQUIA,BURITICA,DESLIZAMIENTO,1650,130.7,20.3
2004,08,VALLE DEL CAUCA,YUMBO,INCENDIO FORESTAL,1500,40.8,21.2
2005,05,LA GUAJIRA,URIBIA,INUNDACION,85,44.3,27.5
2010,11,NARINO,ALBAN,DESLIZAMIENTO,2200,152.8,15.4
2000,04,NARINO,TANGUA,DESLIZAMIENTO,2800,113.7,13.3
2009,10,BOGOTA DC,BOGOTA DC,DESLIZAMIENTO,2570,101,13.8
2013,01,CESAR,AGUACHICA,INCENDIO FORESTAL,208,16.9,29.2
2009,05,ANTIOQUIA,CALDAS,INUNDACION,1680,316.6,18.3
2004,11,BOLIVAR,ARJONA,INUNDACION,10,129.3,27.3
1999,05,NARINO,SAN BERNARDO,INUNDACION,2190,169.6,16
2011,11,TOLIMA,IBAGUE,INUNDACION,750,125.7,24.4
2007,05,ANTIOQUIA,ANORI,INUNDACION,1610,320.7,19.6
2010,11,CESAR,PAILITAS,INUNDACION,50,271.4,26.9
2005,11,NORTE DE SANTANDER,CHINACOTA,DESLIZAMIENTO,1235,190.9,20.2
2007,04,NARINO,SAN PABLO,DESLIZAMIENTO,165,244,28.2
2012,09,QUINDIO,CALARCA,INCENDIO FORESTAL,1450,140.8,20.4
2008,07,VALLE DEL CAUCA,CALI,INUNDACION,954,47.7,25.4
2012,03,CASANARE,AGUAZUL,INCENDIO FORESTAL,380,102.1,28
2007,11,CORDOBA,MONTELIBANO,DESLIZAMIENTO,50,180.5,27
2012,06,NARINO,LA UNION,DESLIZAMIENTO,2314,356.6,15.2
2006,11,CAUCA,MIRANDA,VENDAVAL,1128,213.8,23.1
2011,04,CHOCO,CONDOTO,INUNDACION,66,619.8,26.3
2006,05,SANTANDER,PUERTO PARRA,INUNDACION,168,315.2,28.1
2006,08,CORDOBA,CIENAGA DE ORO,INUNDACION,40,191.6,27.8
2000,05,TOLIMA,IBAGUE,INUNDACION,750,212.9,24.8
2011,11,HUILA,LA PLATA,DESLIZAMIENTO,1070,164.5,22.2
2013,01,META,VILLAVICENCIO,INCENDIO FORESTAL,423,63,26.7
2005,11,QUINDIO,ARMENIA,DESLIZAMIENTO,1229,264.1,21.5
2009,03,CALDAS,MANIZALES,INCENDIO ESTRUCTURAL,2058,133.9,17.2
1998,11,RISARALDA,PEREIRA,VENDAVAL,1342,287.9,20.9
2010,12,CUNDINAMARCA,SOACHA,DESLIZAMIENTO,2900,42.8,11.8
2010,04,NARINO,PASTO,INUNDACION,2830,142.1,12.1
1998,07,ANTIOQUIA,CHIGORODO,INUNDACION,58,396.5,27.1
